2.0 1.3166 0.0127958593831 0.0 0.0172923371127 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.05 1.27362911557 0.0131435034816 0.0 0.017295427145 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.1 1.23206070487 0.0134911475802 0.0 0.0172985171773 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.15 1.19184899429 0.0138387916787 0.0 0.0173016072096 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.2 1.15294970415 0.0141864357772 0.0 0.0173046972419 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.25 1.11532 0.0145340798757 0.0 0.0173077872742 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.3 1.07195009771 0.014732970227 0.0 0.0173259543103 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.35 1.03026666067 0.0149318605784 0.0 0.0173441213464 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.4 0.990204109654 0.0151307509297 0.0 0.0173622883826 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.45 0.951699415503 0.0153296412811 0.0 0.0173804554187 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.5 0.914692 0.0155285316324 0.0 0.0173986224548 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.55 0.883773210832 0.0154210452836 0.0 0.0174364903894 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.6 0.853899551089 0.0153135589347 0.0 0.0174743583241 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.65 0.825035692882 0.0152060725859 0.0 0.0175122262588 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.7 0.797147502492 0.015098586237 0.0 0.0175500941934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.75 0.770202 0.0149910998882 0.0 0.0175879621281 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.8 0.744618762193 0.0152344795527 0.0 0.0176471377035 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.85 0.719885304127 0.0154778592172 0.0 0.0177063132788 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.9 0.69597339929 0.0157212388817 0.0 0.0177654888542 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
2.95 0.672855758747 0.0159646185463 0.0 0.0178246644296 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.0 0.650506 0.0162079982108 0.0 0.017883840005 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.05 0.629810385785 0.0160986372706 0.0 0.017963213001 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.1 0.609773195087 0.0159892763304 0.0 0.0180425859969 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.15 0.590373480397 0.0158799153902 0.0 0.0181219589929 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.2 0.571590960646 0.01577055445 0.0 0.0182013319889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.25 0.553406 0.0156611935098 0.0 0.0182807049849 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.3 0.531875164401 0.0158601169448 0.0 0.0183790201008 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.35 0.511182008338 0.0160590403798 0.0 0.0184773352166 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.4 0.491293941018 0.0162579638149 0.0 0.0185756503325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.45 0.472179639628 0.0164568872499 0.0 0.0186739654484 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.5 0.453809 0.016655810685 0.0 0.0187722805642 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.55 0.434317654201 0.0167600603027 0.0 0.0188880580596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.6 0.41566347241 0.0168643099203 0.0 0.019003835555 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.65 0.397810497972 0.016968559538 0.0 0.0191196130504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.7 0.380724318592 0.0170728091557 0.0 0.0192353905458 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.75 0.364372 0.0171770587734 0.0 0.0193511680412 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.8 0.348962156202 0.01718738032 0.0 0.0194829280504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.85 0.33420401804 0.0171977018666 0.0 0.0196146880596 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.9 0.320070023895 0.0172080234131 0.0 0.0197464480688 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
3.95 0.306533777772 0.0172183449597 0.0 0.019878208078 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.0 0.29357 0.0172286665063 0.0 0.0200099680872 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.05 0.279694743117 0.0179790236345 0.0 0.0201561495762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.1 0.266475284692 0.0187293807628 0.0 0.0203023310653 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.15 0.253880629148 0.0194797378911 0.0 0.0204485125543 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.2 0.241881245876 0.0202300950193 0.0 0.0205946940433 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.25 0.230449 0.0209804521476 0.0 0.0207408755324 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.3 0.219188646924 0.0220636279672 0.0 0.0209000574966 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.35 0.208478504747 0.0231468037869 0.0 0.0210592394609 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.4 0.198291688696 0.0242299796066 0.0 0.0212184214252 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.45 0.188602627659 0.0253131554262 0.0 0.0213776033894 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.5 0.179387 0.0263963312459 0.0 0.0215367853537 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.55 0.17015774662 0.026493467874 0.0 0.0217075296551 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.6 0.161403327637 0.0265906045022 0.0 0.0218782739566 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.65 0.153099313371 0.0266877411303 0.0 0.022049018258 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.7 0.145222531021 0.0267848777585 0.0 0.0222197625595 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.75 0.137751 0.0268820143866 0.0 0.0223905068609 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.8 0.13166555838 0.0266226878439 0.0 0.0225715949754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.85 0.125848954008 0.0263633613012 0.0 0.0227526830898 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
4.9 0.12028931043 0.0261040347586 0.0 0.0229337712043 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
