3.13	1.56832
3.14	1.56831
3.15	1.5683
3.16	1.56829
3.17	1.56834
3.18	1.56841
3.19	1.56848
3.2	1.56855
3.21	1.56862
3.22	1.56868
3.23	1.56875
3.24	1.56882
3.25	1.56889
3.26	1.56896
3.27	1.56902
3.28	1.56909
3.29	1.56916
3.3	1.56923
3.31	1.5693
3.32	1.56937
3.33	1.56943
3.34	1.5695
3.35	1.56957
3.36	1.56964
3.37	1.56971
3.38	1.56978
3.39	1.56985
3.4	1.56992
3.41	1.56999
3.42	1.57006
3.43	1.57013
3.44	1.57021
3.45	1.57028
3.46	1.57035
3.47	1.57042
3.48	1.57049
3.49	1.57056
3.5	1.57063
3.51	1.57071
3.52	1.57078
3.53	1.57085
3.54	1.57092
3.55	1.57099
3.56	1.57106
3.57	1.57113
3.58	1.57121
3.59	1.57128
3.6	1.57135
3.61	1.57143
3.62	1.57151
3.63	1.57159
3.64	1.57167
3.65	1.57175
3.66	1.57183
3.67	1.57191
3.68	1.57199
3.69	1.57206
3.7	1.57214
3.71	1.57222
3.72	1.5723
3.73	1.57238
3.74	1.57246
3.75	1.57254
3.76	1.57262
3.77	1.5727
3.78	1.57278
3.79	1.57285
3.8	1.57293
3.81	1.57301
3.82	1.57309
3.83	1.57317
3.84	1.57324
3.85	1.57332
3.86	1.57339
3.87	1.57347
3.88	1.57354
3.89	1.57362
3.9	1.57369
3.91	1.57376
3.92	1.57384
3.93	1.57391
3.94	1.57399
3.95	1.57406
3.96	1.57413
3.97	1.57421
3.98	1.57428
3.99	1.57436
4	1.57443
4.01	1.57451
4.02	1.57458
4.03	1.57465
4.04	1.57473
4.05	1.5748
4.06	1.57488
4.07	1.57495
4.08	1.57503
4.09	1.5751
4.1	1.57517
4.11	1.57523
4.12	1.5753
4.13	1.57537
4.14	1.57544
4.15	1.57551
4.16	1.57558
4.17	1.57565
4.18	1.57572
4.19	1.57579
4.2	1.57586
4.21	1.57593
4.22	1.57599
4.23	1.57606
4.24	1.57613
4.25	1.5762
4.26	1.57627
4.27	1.57634
4.28	1.57641
4.29	1.57648
4.3	1.57655
4.31	1.57662
4.32	1.57668
4.33	1.57675
4.34	1.57682
4.35	1.57689
4.36	1.57696
4.37	1.57703
4.38	1.5771
4.39	1.57717
4.4	1.57723
4.41	1.5773
4.42	1.57737
4.43	1.57744
4.44	1.57751
4.45	1.57757
4.46	1.57764
4.47	1.57771
4.48	1.57778
4.49	1.57785
4.5	1.57792
4.51	1.57798
4.52	1.57805
4.53	1.57812
4.54	1.57819
4.55	1.57826
4.56	1.57833
4.57	1.57839
4.58	1.57846
4.59	1.57853
4.6	1.5786
4.61	1.57867
4.62	1.57874
4.63	1.5788
4.64	1.57887
4.65	1.57894
4.66	1.57901
4.67	1.57908
4.68	1.57914
4.69	1.57921
4.7	1.57928
4.71	1.57935
4.72	1.57942
4.73	1.57948
4.74	1.57955
4.75	1.57962
4.76	1.57969
4.77	1.57976
4.78	1.57982
4.79	1.57989
4.8	1.57996
4.81	1.58003
4.82	1.5801
4.83	1.58016
4.84	1.58023
4.85	1.5803
4.86	1.58037
4.87	1.58044
4.88	1.5805
4.89	1.58057
