3.13	1.61915
3.14	1.61914
3.15	1.61913
3.16	1.61912
3.17	1.61911
3.18	1.6191
3.19	1.61909
3.2	1.61909
3.21	1.61908
3.22	1.61907
3.23	1.61907
3.24	1.61906
3.25	1.61906
3.26	1.61906
3.27	1.61905
3.28	1.61905
3.29	1.61905
3.3	1.61905
3.31	1.61905
3.32	1.61905
3.33	1.61905
3.34	1.61905
3.35	1.61905
3.36	1.61906
3.37	1.61906
3.38	1.61906
3.39	1.61907
3.4	1.61907
3.41	1.61908
3.42	1.61908
3.43	1.61909
3.44	1.61909
3.45	1.6191
3.46	1.61911
3.47	1.61912
3.48	1.61912
3.49	1.61913
3.5	1.61914
3.51	1.61915
3.52	1.61916
3.53	1.61917
3.54	1.61918
3.55	1.61919
3.56	1.6192
3.57	1.61921
3.58	1.61922
3.59	1.61924
3.6	1.61925
3.61	1.61926
3.62	1.61927
3.63	1.61929
3.64	1.6193
3.65	1.61931
3.66	1.61933
3.67	1.61934
3.68	1.61936
3.69	1.61937
3.7	1.61939
3.71	1.6194
3.72	1.61942
3.73	1.61943
3.74	1.61945
3.75	1.61946
3.76	1.61948
3.77	1.61949
3.78	1.61951
3.79	1.61953
3.8	1.61954
3.81	1.61956
3.82	1.61958
3.83	1.61959
3.84	1.61961
3.85	1.61963
3.86	1.61965
3.87	1.61966
3.88	1.61968
3.89	1.6197
3.9	1.61972
3.91	1.61974
3.92	1.61976
3.93	1.61977
3.94	1.61979
3.95	1.61981
3.96	1.61983
3.97	1.61985
3.98	1.61987
3.99	1.61989
4	1.61991
4.01	1.61993
4.02	1.61995
4.03	1.61997
4.04	1.61999
4.05	1.62001
4.06	1.62003
4.07	1.62005
4.08	1.62007
4.09	1.62009
4.1	1.62011
4.11	1.62013
4.12	1.62016
4.13	1.62018
4.14	1.6202
4.15	1.62022
4.16	1.62024
4.17	1.62026
4.18	1.62029
4.19	1.62031
4.2	1.62033
4.21	1.62035
4.22	1.62038
4.23	1.6204
4.24	1.62042
4.25	1.62044
4.26	1.62047
4.27	1.62049
4.28	1.62051
4.29	1.62054
4.3	1.62056
4.31	1.62058
4.32	1.62061
4.33	1.62063
4.34	1.62065
4.35	1.62068
4.36	1.6207
4.37	1.62073
4.38	1.62075
4.39	1.62077
4.4	1.6208
4.41	1.62082
4.42	1.62085
4.43	1.62087
4.44	1.6209
4.45	1.62092
4.46	1.62095
4.47	1.62097
4.48	1.621
4.49	1.62102
4.5	1.62105
4.51	1.62107
4.52	1.6211
4.53	1.62112
4.54	1.62115
4.55	1.62117
4.56	1.6212
4.57	1.62122
4.58	1.62125
4.59	1.62128
4.6	1.6213
4.61	1.62133
4.62	1.62135
4.63	1.62138
4.64	1.62141
4.65	1.62143
4.66	1.62146
